queryID,songID,repertoire,role,split,lengthSec,startSample,rep,noiseType,noiseFile,noiseStartSample,targetSnrDb,seed
13456,60,american,holdout,dev,10,1033936,2,cafe,PCAFETER_ch01_8k.wav,1858708,-10,3159796724
13457,60,american,holdout,dev,10,1033936,2,cafe,PCAFETER_ch01_8k.wav,1858708,-15,1159651826
13458,60,american,holdout,dev,10,1033936,2,cafe,PCAFETER_ch01_8k.wav,1858708,-20,1515129024
13459,60,american,holdout,dev,10,1033936,2,cafe,PCAFETER_ch01_8k.wav,1858708,-25,3743651422
13460,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,10,1326565937
13461,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,5,2346381742
13462,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,0,3017813518
13463,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,-5,4294644428
13464,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,-10,1869562033
13465,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,-15,1838644904
13466,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,-20,3618889532
13467,60,american,holdout,dev,10,1033936,2,traffic,STRAFFIC_ch01_8k.wav,613860,-25,3459609519
13468,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,10,3139947002
13469,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,5,1989556143
13470,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,0,1391307927
13471,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,-5,2614477514
13472,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,-10,3763350387
13473,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,-15,3795795279
13474,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,-20,465996844
13475,60,american,holdout,dev,10,1033936,2,crowd,SPSQUARE_ch01_8k.wav,487330,-25,1839750460
13476,60,american,holdout,dev,10,825522,3,none,,0,Inf,111917769
13477,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,10,2428310772
13478,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,5,412643174
13479,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,0,3583935276
13480,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,-5,3232043036
13481,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,-10,1977871781
13482,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,-15,1843446261
13483,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,-20,3854041509
13484,60,american,holdout,dev,10,825522,3,cafe,PCAFETER_ch01_8k.wav,2268100,-25,1238919181
13485,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,10,1069532593
13486,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,5,4033822257
13487,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,0,3475684402
13488,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,-5,3524560083
13489,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,-10,838351049
13490,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,-15,615451597
13491,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,-20,111796066
13492,60,american,holdout,dev,10,825522,3,traffic,STRAFFIC_ch01_8k.wav,1572978,-25,1018085529
13493,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,10,3325122842
13494,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,5,1030957158
13495,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,0,3131474757
13496,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,-5,1081937761
13497,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,-10,1697768351
13498,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,-15,4222649880
13499,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,-20,1051458380
13500,60,american,holdout,dev,10,825522,3,crowd,SPSQUARE_ch01_8k.wav,944826,-25,1616499535
13501,61,opm,holdout,dev,3,828948,1,none,,0,Inf,2984517307
13502,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,10,3511541839
13503,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,5,2337534724
13504,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,0,138282580
13505,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,-5,2658251278
13506,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,-10,237901374
13507,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,-15,2647230252
13508,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,-20,2942181228
13509,61,opm,holdout,dev,3,828948,1,cafe,PCAFETER_ch01_8k.wav,260473,-25,849405493
13510,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,10,3519064912
13511,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,5,3913080843
13512,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,0,3492181919
13513,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,-5,1310433994
13514,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,-10,2519612552
13515,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,-15,3929101146
13516,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,-20,1377244512
13517,61,opm,holdout,dev,3,828948,1,traffic,STRAFFIC_ch01_8k.wav,1164005,-25,3521992677
13518,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,10,40695379
13519,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,5,15662470
13520,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,0,3262936735
13521,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,-5,3270392462
13522,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,-10,3388631218
13523,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,-15,3994434852
13524,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,-20,506403754
13525,61,opm,holdout,dev,3,828948,1,crowd,SPSQUARE_ch01_8k.wav,899782,-25,996367924
13526,61,opm,holdout,dev,3,2070672,2,none,,0,Inf,357314122
13527,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,10,1225198099
13528,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,5,2234981651
13529,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,0,3660815875
13530,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,-5,3038854673
13531,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,-10,2670967840
13532,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,-15,2130445040
13533,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,-20,1282837942
13534,61,opm,holdout,dev,3,2070672,2,cafe,PCAFETER_ch01_8k.wav,421120,-25,512152995
13535,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,10,1756968190
13536,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,5,122485999
13537,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,0,906478142
13538,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,-5,1857501955
13539,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,-10,1797895582
13540,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,-15,190247428
13541,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,-20,2529994094
13542,61,opm,holdout,dev,3,2070672,2,traffic,STRAFFIC_ch01_8k.wav,1621000,-25,2360875901
13543,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,10,335455432
13544,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,5,4050854464
13545,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,0,426845786
13546,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,-5,3671484722
13547,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,-10,1330289
13548,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,-15,3789368448
13549,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,-20,84695605
13550,61,opm,holdout,dev,3,2070672,2,crowd,SPSQUARE_ch01_8k.wav,1260398,-25,3254777892
13551,61,opm,holdout,dev,3,952793,3,none,,0,Inf,3296416155
13552,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,10,306027954
13553,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,5,3960477114
13554,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,0,218931817
13555,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,-5,2058686392
13556,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,-10,3105409233
13557,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,-15,1688980705
13558,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,-20,933010669
13559,61,opm,holdout,dev,3,952793,3,cafe,PCAFETER_ch01_8k.wav,1754028,-25,3260270853
13560,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,10,3368520106
13561,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,5,3962944779
13562,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,0,1615616847
13563,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,-5,2174334643
13564,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,-10,1559624786
13565,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,-15,1104158017
13566,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,-20,3225662007
13567,61,opm,holdout,dev,3,952793,3,traffic,STRAFFIC_ch01_8k.wav,954560,-25,1458793566
13568,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,10,1838887851
13569,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,5,1733765157
13570,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,0,3060856656
13571,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,-5,3941902197
13572,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,-10,2863695477
13573,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,-15,2025431827
13574,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,-20,3346660484
13575,61,opm,holdout,dev,3,952793,3,crowd,SPSQUARE_ch01_8k.wav,168480,-25,2752950874
13576,61,opm,holdout,dev,5,319769,1,none,,0,Inf,3547013491
13577,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,10,1344681973
13578,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,5,1649955423
13579,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,0,3906174436
13580,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,-5,3594472926
13581,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,-10,2856359892
13582,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,-15,1145913519
13583,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,-20,502689341
13584,61,opm,holdout,dev,5,319769,1,cafe,PCAFETER_ch01_8k.wav,225770,-25,68972119
13585,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,10,459607339
13586,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,5,1256692156
13587,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,0,2369920277
13588,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,-5,274878263
13589,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,-10,585093853
13590,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,-15,777735694
13591,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,-20,2714342420
13592,61,opm,holdout,dev,5,319769,1,traffic,STRAFFIC_ch01_8k.wav,89486,-25,2644797047
13593,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,10,2365520782
13594,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,5,1075895427
13595,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,0,1593946936
13596,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,-5,415279170
13597,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,-10,972640887
13598,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,-15,3855614588
13599,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,-20,4207744010
13600,61,opm,holdout,dev,5,319769,1,crowd,SPSQUARE_ch01_8k.wav,1078102,-25,2781676738
13601,61,opm,holdout,dev,5,2134063,2,none,,0,Inf,424996900
13602,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,10,2931924211
13603,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,5,1085923223
13604,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,0,1683546060
13605,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,-5,2774266198
13606,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,-10,1874698890
13607,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,-15,1076087129
13608,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,-20,1436435435
13609,61,opm,holdout,dev,5,2134063,2,cafe,PCAFETER_ch01_8k.wav,1516893,-25,1466937992
13610,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,10,4120264795
13611,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,5,3430016784
13612,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,0,1969451977
13613,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,-5,858224318
13614,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,-10,3483287669
13615,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,-15,675093575
13616,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,-20,903928340
13617,61,opm,holdout,dev,5,2134063,2,traffic,STRAFFIC_ch01_8k.wav,78345,-25,1572015548
13618,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,10,3781066709
13619,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,5,566019432
13620,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,0,524991861
13621,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,-5,2121606419
13622,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,-10,1187174234
13623,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,-15,2442667909
13624,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,-20,1939764790
13625,61,opm,holdout,dev,5,2134063,2,crowd,SPSQUARE_ch01_8k.wav,2352393,-25,1868135137
13626,61,opm,holdout,dev,5,427927,3,none,,0,Inf,1007958099
13627,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,10,487309144
13628,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,5,229422859
13629,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,0,2612618357
13630,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,-5,3072418652
13631,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,-10,1601206711
13632,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,-15,2919185622
13633,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,-20,3062134795
13634,61,opm,holdout,dev,5,427927,3,cafe,PCAFETER_ch01_8k.wav,332882,-25,4017264508
13635,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,10,278630153
13636,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,5,825886663
13637,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,0,294316876
13638,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,-5,3728005556
13639,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,-10,3404135930
13640,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,-15,2468068900
13641,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,-20,359331610
13642,61,opm,holdout,dev,5,427927,3,traffic,STRAFFIC_ch01_8k.wav,1937773,-25,1173867642
13643,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,10,1278697011
13644,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,5,2408373688
13645,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,0,1108290086
13646,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,-5,313360230
13647,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,-10,3138600187
13648,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,-15,1284539728
13649,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,-20,1942932295
13650,61,opm,holdout,dev,5,427927,3,crowd,SPSQUARE_ch01_8k.wav,2090713,-25,548324022
13651,61,opm,holdout,dev,10,1890626,1,none,,0,Inf,4043392471
13652,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,10,3830544769
13653,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,5,2475876230
13654,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,0,4011041773
13655,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,-5,1387655603
13656,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,-10,1570421131
13657,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,-15,195326314
13658,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,-20,2530598625
13659,61,opm,holdout,dev,10,1890626,1,cafe,PCAFETER_ch01_8k.wav,1312053,-25,3100639840
13660,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,10,3322239624
13661,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,5,643456049
13662,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,0,1907648689
13663,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,-5,759621712
13664,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,-10,2843815308
13665,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,-15,678374504
13666,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,-20,3883353452
13667,61,opm,holdout,dev,10,1890626,1,traffic,STRAFFIC_ch01_8k.wav,2091709,-25,990568260
13668,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,10,1251563204
13669,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,5,3654614824
13670,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,0,1969103391
13671,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,-5,103061803
13672,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,-10,2124231773
13673,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,-15,363110861
13674,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,-20,4232023341
13675,61,opm,holdout,dev,10,1890626,1,crowd,SPSQUARE_ch01_8k.wav,1149511,-25,2525919961
13676,61,opm,holdout,dev,10,765319,2,none,,0,Inf,3974253728
13677,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,10,3755710048
13678,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,5,1467837725
13679,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,0,1399163420
13680,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,-5,150700143
13681,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,-10,2797743236
13682,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,-15,2297398554
13683,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,-20,1972877642
13684,61,opm,holdout,dev,10,765319,2,cafe,PCAFETER_ch01_8k.wav,1307844,-25,3898245260
13685,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,10,721034390
13686,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,5,41516300
13687,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,0,314891764
13688,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,-5,959373020
13689,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,-10,142960346
13690,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,-15,2159697292
13691,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,-20,1349008233
13692,61,opm,holdout,dev,10,765319,2,traffic,STRAFFIC_ch01_8k.wav,178335,-25,775168617
13693,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,10,3221586570
13694,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,5,878111760
13695,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,0,2953241420
13696,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,-5,1500081348
13697,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,-10,2198283493
13698,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,-15,4010928394
13699,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,-20,160424050
13700,61,opm,holdout,dev,10,765319,2,crowd,SPSQUARE_ch01_8k.wav,1855775,-25,2148619698
13701,61,opm,holdout,dev,10,1997537,3,none,,0,Inf,2921718627
13702,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,10,3826007952
13703,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,5,176378733
13704,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,0,307256901
13705,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,-5,1396085663
13706,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,-10,999781132
13707,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,-15,1137869492
13708,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,-20,950347408
13709,61,opm,holdout,dev,10,1997537,3,cafe,PCAFETER_ch01_8k.wav,1364120,-25,841062181
